Поэтому все мы должны направлять наши усилия на достижение всеобщего и полного разоружения	Russian
Están todos muy afectados	Spanish
Hûn li ber xwe dikevin	Kurdish Kurmanji
Cantan fandangos	Spanish
Ceci ne me regarde en rien	Frence
Tu vas nous mettre en retard, là !	Frence
me han pasado dos cosas	Spanish
A shout, a burst of cheering, came across the ways	English
لديه رائحة طيبة	Arabic
They’ll be good shots one of these days	English
My God, I wish I had never seen that cursed motor-car!	English
Там коли що, то й бій можна прийняти	Ukrainian
І чванивсь, як людей морив	Ukrainian
Composé d’aucune ombre et de toute la joie	Frence
Heger sûc di rûyê mirovan de bihata xuyakirin, neynik nedihatin firotin	Kurdish Kurmanji
Det är därmed lämpligt att tydliggöra i lagtexten att det behöver finnas bemanning	Swedish
مهد الحضارة للعروبة كلها	Arabic
Fark eder mi?	Turkish
tú no hubiste comido	Spanish
كان سامي هو المنشّط	Arabic
Необходимо чтобы все узлы кластера были подключены друг к другу с помощью общей сети	Russian
Akılları pazara çıkarmışlar, herkes yine kendi aklını almış	Turkish
Perdimos una oportunidad de oro, ¡que no vuelva a pasar!	Spanish
Bir dakika sonra oradayım	Turkish
دەتوانیت هێواشتر قسە بکەیت، تکایە؟	Kurdish Sorani
В этом партнерстве решающую роль играют гражданское общество и частный сектор	Russian
Just sign right here and I’ll have that all squared away for you	English
ئەوە جێگای نیازە، پیرە، چاکە	Kurdish Sorani
nosotras habríamos partido	Spanish
es que deja sitio al siguiente	Spanish
زەینەبێ وەی زەینەبێ، زەینەبێ دوو ددانی زێڕە	Kurdish Sorani
He glanced up the street towards the hill	English
Di dûmahiya hevdîtinan de, biryara alîkariya xwendekaran hat girtin	Kurdish Kurmanji
لا أملك عنوانا	Arabic
Quien mal anda mal acaba	Spanish
Vite !	Frence
هەندێک جار وازهێنان هیچ هەڵەیەکی تێدا نییە	Kurdish Sorani
هل تفهم ؟	Arabic
سەدان لە خۆپیشاندەران لەلایەن هێزەکانی ئاسایشەوە گیراون	Kurdish Sorani
ساڵح خۆی شۆرد، شەوی ڕابردوو	Kurdish Sorani
Men då blev hemlängtan så stark, att jag gav mig av till Rättvik	Swedish
حلم ابن قنبر حين أقصر جهله	Arabic
Ceci est vraiment une histoire	Frence
Ew ê hereketên destan û quretiyê ji bo têkilîdanînê bi kar bîne	Kurdish Kurmanji
Именно потому я уважаю аристократов - настоящих	Russian
Покинь	Ukrainian
On pourrait dire qu’ils subissaient l’emparadisement	Frence
فَوَيْلٌ لِلَّذِينَ يَكْتُبُونَ الْكِتَابَ بِأَيْدِيهِمْ ثُمَّ يَقُولُونَ هَٰذَا مِنْ عِنْدِ اللَّهِ	Arabic
Tunebûne	Kurdish Kurmanji
كلمتني بالإسبانية	Arabic
Cependant, on prit aussi une des carabines et quelques cartouches	Frence
Leydim	Turkish
De la ronce hideuse et de l’âme méchante ;	Frence
شێرزاد و لەیلا هیچ قسەیەکیان نەکرد	Kurdish Sorani
The other cousins soon disperse	English
el guía, silencioso y humilde, vino a tomar el diestro	Spanish
خانووەکەیان نافرۆشن	Kurdish Sorani
خێزانێکی گەورەم دەوێت	Kurdish Sorani
Ah ! c’est le pere !	Frence
No living creature can see better than an eagle	English
Buna lüzum görmezdiniz…	Turkish
Устраха великі очи	Ukrainian
Послушайте, – неожиданно просто предложила ему Ольга	Russian
Meriv ji bo nanê xwe bişxule	Kurdish Kurmanji
Vad gjorde då den brittiska regeringen?	Swedish
It places the beloved on the same pedestal as a saint	English
Вона знову зітхнула	Ukrainian
Je suis innocent de tout ce qu’on peut dire	Frence
Jag förstår att du önskar avfolka första kammaren	Swedish
Kovara Popkurdê hejmara xwe ya dehan derxist	Kurdish Kurmanji
Malbata keçikê daxwaza vegerandina keça xwe dike	Kurdish Kurmanji
Toutes les fois qu’on découvre une belle pierre, elle est isolée	Frence
Mal camino no puede ir a buen lugar	Spanish
Başınıza dikkat edin	Turkish
Then he abused her, and went into passionate exposition of his stuff	English
Sonsonen, kammarherrn, min nära vän, lät bygga ett mausoleum åt sig	Swedish
Но тілько щоб латинське плем'я	Ukrainian
Har en flaska gömd i tvättrummet också	Swedish
He certainly was not active in it	English
Цариці мусим сю піднесть	Ukrainian
ظننتك ستحبه	Arabic
Why are you working so late?	English
Elle venait vers lui, lentement, en regardant le ciel	Frence
Будь он проклят, старая анафема!	Russian
För det ser ut som om du ska somna	Swedish
Burda mı?	Turkish
Hiç şansın yok	Turkish
Septiembre o seca las fuentes o se lleva los puentes	Spanish
Pero quisiera que se disipase el humo denso que te envuelve	Spanish
За битого двох небитих дають	Ukrainian
Quand l’inspiration fait sens	Frence
Анна чувствовала себя взволнованною и размягченною	Russian
Dêw daye pey xort	Kurdish Kurmanji
Bûyera ketina tîpan, ne tenê di sazkirina peyvan de ye	Kurdish Kurmanji
L’insuline ça bouffe le sucre	Frence
Han är fett gaddad, mannen	Swedish
"Candarmalardan biri: ""Bire domuzun karısı, nasıl da haberi yokmuş gibi yapar ya!"" diye söylendi"	Turkish
قَالَ لَهُمْ مُوسَى أَلْقُوا مَا أَنْتُمْ مُلْقُونَ	Arabic
Простували межами між хлібами, що вже дозрівали	Ukrainian
چەندە مۆبایلەکەت بەکار دەهێنیت؟	Kurdish Sorani
Мы призываем Агентство и впредь уделять первостепенное внимание реализации данной системы сотрудничества	Russian
Skolan och dess personal får inte utsätta en elev för kränkande behandling	Swedish
فَالْهَوَانُ بِهِ أَوْلَى وَالْإِعْرَاضُ عَنْهُ أَصْوَبُ	Arabic
Un dedo no hace mano, pero sí con sus hermanos	Spanish
Сугроб да вьюга - два друга	Russian
Om man som privatperson har en blogg utan annonser är den icke-kommersiell	Swedish
Видно, пора гроб заказывать и ручки складывать крестом на груди	Russian
فَأَخَذَ هَذَا الْمَعْنَى مَحْمُودٌ الْوَرَّاقُ فَقَالَ	Arabic
Мы надеемся, что эти связи будут укрепляться	Russian
Бюллетени для голосования отражают эту схему	Russian
لەلای ئەو ئەبێ بە سارا و بە دەشت	Kurdish Sorani
"Червоні були наші ""старі знайомі"" — бригада внутрішньої служби, яку ми нещодавно побили на Черкащині"	Ukrainian
Beylik çeşmeden su içme	Turkish
Нам больше не нужно доказывать наличие тесной связи между безопасностью и развитием	Russian
لما رأيتُ إباءً في انقيادك لي	Arabic
Jag kommer ned	Swedish
ئەو وڵاتە خاوەنی چەکی ئەتۆمییه	Kurdish Sorani
А лейкемия относится к раковым заболеваниям?	Russian
Багатому й чорт яйця носить	Ukrainian
Li Wanê qedexe careke din hat dirêjkirin	Kurdish Kurmanji
أظنّ أنّي لا أستحقّك	Arabic
Cuanta más grandeza, más llaneza	Spanish
I suppose you are a blood at the game?	English
Situationen blev olidlig och Isaksson var inte mannen att sätta sig i respekt	Swedish
Les Pairs, qui redoutaient le triomphe de l'anarchie, avaient accepté la solution immédiate	Frence
Min dixwast bimeşim di rêyeke kesnezan de	Kurdish Kurmanji
ئێمە ناتوانین بۆ هەموو وردەکارییەک لێیان بپرسینەوە	Kurdish Sorani
Ew dem va ye îro hat	Kurdish Kurmanji
زۆر شتمان هەیە باسی بکەین	Kurdish Sorani
Оскільки плащ банши в основному доходить до п'ят, взуття також згадується вкрай рідко	Ukrainian
Carnan jî, hemû pîvanên exlaqî yên siyasî binpê dikin	Kurdish Kurmanji
Он делит дата-центры на типы по степени надёжности	Russian
Mesela, ameliyatın ortasında makasları, bıçakları, pensleri hastanın açık karnına fırlattığı gibi çıkıp gidiyor	Turkish
Plan yapmalıyız	Turkish
Ew ê bibihîze	Kurdish Kurmanji
Och du, är tio gånger mördaren jag någonsin varit	Swedish
Ljuger du för mig?	Swedish
J'aurai quelques pelletées de terre et quelques fleurs de mes amis	Frence
دایەگەورەم نوێژی قەت نەفەوتا	Kurdish Sorani
Le lendemain, dix février, plusieurs navires apparurent qui couraient à contre-bord de nous	Frence
Då rullade de om varandra, bets och klöstes och brummade	Swedish
